StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q34,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5_1,Q5_2,Q5_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q35,Q35_6_TEXT,Q23,Q36_6_TEXT,Q36,Q37_6_TEXT,Q37,Q38_6_TEXT,Q38,Q39_6_TEXT,Q39,Q40_6_TEXT,Q40,Q8_1,Q8_2,Q10,Q11,Q2,Q3,Q15,Q35,Q37_6_TEXT - Topics
9/9/15 20:10,9/9/15 20:16,0,128.171.71.146,100,354,1,9/9/15 20:16,R_eEfOO2Pe39gtqWF,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,3,8,8,1,3,5,5,5,2,2,5,5,5,5,2,1,3,4,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,1,7,1,We worked well on habcom,Had a lovely birthday dinner for Shey,9/9/15,Not worn,
9/9/15 20:13,9/9/15 20:18,0,128.171.71.146,100,314,1,9/9/15 20:18,R_0ecrzO2mqlnxjw1,,,,,19.69760132,-155.1412964,anonymous,2032,5,5,5,5,5,5,2,8,8,4,4,5,4,6,1,1,2,5,6,6,3,3,2,5,3,1,6,architect,16,medical,16,engineer,16,scientist,16,biologist,15,commander,16,1,1,7.5,2,"I worked hab comm for like 3 hours, helped everyone suit up and all the rest. Tons of being the middle man to make it a succesful space day.",It was shey's birthday so we had a fun dinner and made a bunch of treats. Suiting up was an ordeal but a fun one.,9/9/15,,
9/9/15 20:16,9/9/15 20:20,0,64.75.215.58,100,242,1,9/9/15 20:20,R_4ZXKn2KMnrpmPGt,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,5,5,5,5,7,7,7,6,3,6,5,6,1,1,2,6,6,6,3,5,3,4,4,1,6,architect,13,medical,14,engineer,14,scientist,15,biologist,16,commander,14,1,1,8,2,3-h EVA where I helped a crewmate with her project.,Sheyna's birthday,9/9/15,,
9/9/15 20:21,9/9/15 20:24,0,128.171.71.146,100,202,1,9/9/15 20:24,R_d70k5OfVPpGggQZ,,,,,19.69760132,-155.1412964,anonymous,2034,5,5,5,5,5,5,2,8,8,6,4,4,5,5,2,2,2,5,5,5,3,5,2,4,4,3,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,7.5,2,Went on a two-team EVA,Had b-day dinner together,9/9/15,,
9/10/15 17:50,9/10/15 17:55,0,64.75.215.58,100,306,1,9/10/15 17:55,R_54OOzjUD0y1r3MN,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,5,5,5,5,4,7,7,2,2,5,5,5,1,1,3,4,4,5,3,1,3,5,4,1,6,architect,14,medical,14,engineer,14,scientist,13,biologist,15,commander,14,2,1,6,1,"Worked mostly alone, except for opportunistic research (which went well)",We just worked out together,9/10/15,,
9/10/15 20:22,9/10/15 20:27,0,128.171.71.146,100,301,1,9/10/15 20:27,R_82Fdc3vnTzL3uWp,,,,,19.69760132,-155.1412964,anonymous,2034,5,5,5,5,5,5,3,3,7,2,2,5,4,5,2,2,2,5,5,5,2,2,2,2,3,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,7.5,1,Solved a couple of IT issues successfully,Had dinner together,9/10/15,,
9/10/15 21:17,9/10/15 21:21,0,128.171.71.146,100,256,1,9/10/15 21:21,R_4JekuGaW0jnAox7,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,1,9,8,4,6,6,6,6,1,1,1,5,5,6,5,3,4,5,4,2,6,architect,15,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,1,6,3,"Had a lot of lone tasks today, but was able to help out in the kitchen some",No social activities today,9/10/15,Still working on the admin computer,
9/11/15 7:04,9/11/15 7:06,0,128.171.71.146,100,137,1,9/11/15 7:06,R_6g41qA5ex1ICHgp,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,3,8,8,1,4,5,5,5,3,4,5,5,5,5,2,1,3,4,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,6,1,,,9/10/15,Not worn,
9/11/15 20:44,9/11/15 20:51,0,128.171.71.146,100,392,1,9/11/15 20:51,R_d0UMkydjYtcaifr,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,2,9,8,4,5,6,5,6,1,4,5,5,5,5,4,3,3,4,4,2,6,architect,13,medical,15,engineer,15,scientist,16,biologist,16,commander,14,1,2,8,3,"I had lots of help with my kitchen duties today, and I was able to help Shey set up her calendar","Social activity during dinner, and did some boxing practice with Shey",9/11/15,Still working on the admin computet,
9/11/15 8:24,9/11/15 21:11,0,128.171.71.146,100,46003,1,9/11/15 21:11,R_81cCU5O9mgJrB7n,,,,,19.69760132,-155.1412964,anonymous,2032,5,5,5,5,5,5,2,7,8,2,2,5,3,5,1,1,1,5,5,5,2,2,2,4,3,1,6,architect,15,medical,15,engineer,16,scientist,14,biologist,15,commander,16,2,1,7.3,2,I helped make gravy and generally was awesome,"I started the p90x ab workout and was attacked by the girls, i must be too sexy!",9/11/15,,
9/11/15 21:29,9/11/15 21:36,0,128.171.71.146,100,385,1,9/11/15 21:36,R_9sMeR05255gsWvH,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,3,8,8,1,4,5,5,5,2,4,5,5,5,5,2,1,3,3,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,1,6.5,2,,,9/11/15,No badges today,
9/11/15 21:41,9/11/15 21:45,0,128.171.71.146,100,242,1,9/11/15 21:45,R_4SJWcNnKToxaVsF,,,,,19.69760132,-155.1412964,anonymous,2035,6,6,6,6,6,6,2,8,8,3,3,5,5,5,2,2,5,5,5,5,2,2,2,5,2,1,6,architect,10,medical,13,engineer,13,scientist,13,biologist,13,commander,14,1,1,8,2,"We cooked, laughed, got our surveys done ",See above,9/11/15,,
9/11/15 21:54,9/11/15 22:00,0,128.171.71.146,100,352,1,9/11/15 22:00,R_efli7sMLH7IxRPf,,,,,19.69760132,-155.1412964,anonymous,2034,5,5,5,5,5,5,2,7,8,2,2,5,2,5,2,2,2,5,5,5,2,2,2,3,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,9,2,Sorted food items with carmel,Dinner together,9/11/15,,
9/12/15 20:45,9/12/15 20:49,0,128.171.71.146,100,259,1,9/12/15 20:49,R_cNLEpDK0wHG3M1L,,,,,19.69760132,-155.1412964,anonymous,2032,5,5,5,5,5,5,2,7,7,4,3,4,5,5,1,1,1,5,6,5,3,4,2,5,3,1,6,architect,15,medical,16,engineer,15,scientist,16,biologist,15,commander,16,1,1,8.03,2,"Brought in some experiments from the outside, during a windy day! On a team of course.",Had a nice workout session. My poor abs,9/12/15,,
9/12/15 20:48,9/12/15 20:49,0,128.171.71.146,100,96,1,9/12/15 20:49,R_1LjxsVO2utQZbc9,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,3,8,8,1,4,5,3,5,2,2,5,5,5,5,2,1,3,3,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,1,6,1,,,9/12/15,,
9/12/15 20:47,9/12/15 20:51,0,128.171.71.146,100,191,1,9/12/15 20:51,R_egqPIXeX8kbvRQN,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,1,9,9,4,6,6,4,6,1,1,1,6,6,6,4,4,3,5,4,1,6,architect,14,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,1,8,3,"HabCom for EVA5, and assisted with suits before and after",Salsa dancing before bedtime,9/12/15,Still working on the admin computer,
9/12/15 20:50,9/12/15 20:53,0,128.171.71.146,100,171,1,9/12/15 20:53,R_6QlDRmDU83BFVIx,,,,,19.69760132,-155.1412964,anonymous,2035,6,6,6,6,6,6,2,8,8,6,5,6,6,6,1,1,5,6,6,6,3,5,3,5,3,1,6,architect,12,medical,13,engineer,15,scientist,14,biologist,15,commander,15,1,1,7,2,Getting ourselves up and down slippery hills in spacesuits,Salsa dancing ,9/12/15,Lalalalala,
9/11/15 21:51,9/12/15 22:12,0,64.75.215.58,100,87676,1,9/12/15 22:12,R_2oduGxDeAfVmLvn,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,6,5,5,5,2,7,7,2,2,5,4,5,1,1,2,5,4,6,3,3,3,4,3,1,6,architect,13,medical,13,engineer,13,scientist,13,biologist,14,commander,13,1,1,7,1,Mostly worked on my own projects,"Quite a lot of chatting, especially in the eveninb.",9/10/15,,
9/12/15 22:13,9/12/15 22:17,0,64.75.215.58,100,260,1,9/12/15 22:17,R_4PztZHt6Yp9lPIp,,,,,20.00169373,-155.5326996,anonymous,2031,4,4,4,4,4,4,3,7,7,2,2,6,4,5,1,1,3,5,6,5,3,2,3,4,3,1,6,architect,12,medical,13,engineer,14,scientist,14,biologist,15,commander,14,1,1,7,1,A crewmate gave me a hand on my project,Diner and salsa. Lots of joking,9/12/15,,
9/12/15 22:15,9/12/15 22:18,0,128.171.71.146,100,208,1,9/12/15 22:18,R_6zihfXcYyptfku9,,,,,19.69760132,-155.1412964,anonymous,2034,5,5,5,5,5,5,2,8,8,4,2,4,4,5,2,2,2,5,5,5,2,2,3,3,2,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,8,1,Brought in experiment together,"Salsa

Dinner together",9/12/15,,
9/13/15 21:46,9/13/15 21:51,0,128.171.71.146,100,293,1,9/13/15 21:51,R_1YM2qPaQXsiWLcx,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,3,9,7,3,5,6,5,6,1,1,1,5,6,6,4,2,3,5,4,2,6,architect,14,medical,16,engineer,16,scientist,16,biologist,16,commander,16,2,2,8,3,I provided lots of assistance in the kitchen today,Dinnertime was quite social today,9/9/15,Admin computer issues were resolved this evening; badge operations are planned to begin tomorrow afternoon,
9/13/15 22:06,9/13/15 22:14,0,64.75.215.58,100,438,1,9/13/15 22:14,R_ahf477mG3R534kl,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,6,5,5,5,2,7,8,3,4,6,5,5,1,1,2,5,5,6,3,2,3,5,3,1,6,architect,12,medical,14,engineer,14,scientist,14,biologist,15,commander,14,1,1,8,2,"I and another crewmember helped each other with writing blog posts. The whole crew cleaned the hab together very effectively. 
","Diner together,  lots lighthearted chatting,  as usual. ",9/13/15,,
9/13/15 22:16,9/13/15 22:20,0,128.171.71.146,100,232,1,9/13/15 22:20,R_eCMg19R4MpWkj4N,,,,,19.69760132,-155.1412964,anonymous,2032,5,4,5,5,5,5,3,5,8,2,3,5,4,5,1,1,1,4,4,5,3,2,2,4,2,1,6,architect,15,medical,16,engineer,15,scientist,15,biologist,15,commander,16,1,1,6.8,2,We cleaned the hab and the toilets,Had fun making cookies,9/13/15,,
9/13/15 22:25,9/13/15 22:30,0,128.171.71.146,100,345,1,9/13/15 22:30,R_a3gUBlysrEFIL2J,,,,,19.69760132,-155.1412964,anonymous,2034,5,5,5,5,5,5,2,8,8,2,2,5,3,5,2,2,2,5,5,5,3,2,2,3,3,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,8.5,2,Helped clean out one of the toilets,Had breakfast and dinner together,9/13/15,,
9/13/15 22:30,9/13/15 22:37,0,128.171.71.146,100,420,1,9/13/15 22:37,R_5ajUKbtmR0rn8wZ,,,,,19.69760132,-155.1412964,anonymous,2035,5,5,5,5,5,5,2,8,8,6,4,6,6,6,6,2,5,6,6,6,3,5,3,5,4,1,6,architect,10,medical,13,engineer,16,scientist,14,biologist,14,commander,15,1,1,7,2,"We got the toilets cleaned as a team, and the hab as well. Everyone helped clean up after both big meals.",See above,9/13/15,,
9/12/15 20:50,9/13/15 22:52,0,128.171.71.146,100,93770,1,9/13/15 22:52,R_74cfmXrXNBpZj13,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,2,8,8,1,4,6,5,5,2,2,5,5,5,5,2,1,3,3,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,14,1,1,6,1,,,9/13/15,,
9/14/15 20:03,9/14/15 20:08,0,128.171.71.146,100,281,1,9/14/15 20:08,R_5pX1NsnwNUl8P0V,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,1,9,9,4,5,6,5,6,1,1,1,6,5,6,3,3,2,5,2,1,6,architect,15,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,1,8,2,"Support for EVA6, including suit donning and doffing","Social lunch and dinner, and gaming after dinner",9/14/15,"Networks were messed up by ground support today, will try again tomorrow",
9/14/15 20:05,9/14/15 20:10,0,128.171.71.146,100,290,1,9/14/15 20:10,R_0Bc3lMlKD5QM5KZ,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,2,8,8,1,4,5,5,5,2,2,5,5,5,5,2,1,2,3,2,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,1,5.5,1,,,9/15/15,,
9/14/15 20:05,9/14/15 20:10,0,128.171.71.146,100,312,1,9/14/15 20:10,R_4MaZHgFsgGN5ou9,,,,,19.69760132,-155.1412964,anonymous,2032,5,5,4,5,5,5,3,7,7,5,4,6,4,5,1,1,1,5,5,5,3,4,3,5,3,1,6,architect,16,medical,15,engineer,16,scientist,15,biologist,15,commander,16,2,1,7,2,Mapped out GPS coordinates of the quarry with 3 others qnd had a grand time. Found some cool geologic features.,I had to work out again! Oh I'm sore!,9/14/15,,
9/14/15 20:38,9/14/15 20:45,0,64.75.215.58,100,377,1,9/14/15 20:45,R_42yZ6SCwB6CIvXf,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,6,5,5,5,2,8,8,4,4,6,5,6,5,1,6,5,6,5,3,3,3,4,4,1,6,architect,13,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,8,1,Successful EVA,Diner all together,9/14/15,,
9/14/15 20:43,9/14/15 20:46,0,128.171.71.146,100,196,1,9/14/15 20:46,R_8f8hyZCrghTreSh,,,,,19.69760132,-155.1412964,anonymous,2034,5,5,5,5,5,5,3,7,4,5,3,5,4,5,2,2,2,5,5,5,2,4,2,3,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,8,1,Took some samples,Argument with fellow crew member - now resolved,9/14/15,,
9/14/15 22:01,9/14/15 22:04,0,128.171.71.146,100,197,1,9/14/15 22:04,R_9NaW5TtN2iRH7Hn,,,,,19.69760132,-155.1412964,anonymous,2035,5,5,5,5,5,5,2,8,8,4,4,5,5,5,1,1,5,5,5,6,3,3,3,4,3,1,6,architect,13,medical,13,engineer,14,scientist,14,biologist,14,commander,15,1,1,6,1,"We got an eva out the door and bac, hung up some flags, had a couple of hot meals, stayed in shape, told some jokes.",Please see above.,9/14/15,,
9/15/15 22:33,9/15/15 22:38,0,64.75.215.58,100,316,1,9/15/15 22:38,R_4McuxbYTiv2ZaAt,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,6,5,5,5,2,8,8,2,3,6,4,5,1,1,2,4,4,5,3,2,3,5,3,1,6,architect,13,medical,14,engineer,14,scientist,14,biologist,15,commander,14,1,1,8,2,"We answered media requests together, rather efficiently",We had dinner and watched a movie together ,9/15/15,Used it gor the first time. Battery died after a couple of hours.,
9/15/15 22:41,9/15/15 22:44,0,64.75.215.58,100,169,1,9/15/15 22:44,R_eJq6dHbuS6NyqG1,,,,,20.00169373,-155.5326996,anonymous,2035,5,5,5,5,5,5,2,7,8,4,4,5,5,5,1,1,5,5,5,5,3,3,3,3,3,1,6,architect,13,medical,13,engineer,14,scientist,14,biologist,14,commander,15,1,1,6.5,2,We got a bunch of movies shot for outreach.,We watched a movie.,9/15/15,,
9/15/15 22:45,9/15/15 22:49,0,64.75.215.58,100,233,1,9/15/15 22:49,R_6Ja9i0Jg2toLwNf,,,,,20.00169373,-155.5326996,anonymous,2034,5,5,5,5,5,5,3,6,7,2,2,5,5,5,2,2,2,5,5,5,1,1,2,3,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,8,1,Made media videos,Movie night,9/15/15,Badge stopped showing data on gui after few hours,
9/15/15 22:47,9/15/15 22:50,0,64.75.215.58,100,219,1,9/15/15 22:50,R_di3Uq62779DDtY1,,,,,20.00169373,-155.5326996,anonymous,2036,6,6,6,5,5,5,1,9,9,4,5,6,5,6,1,1,1,5,5,6,4,2,3,5,3,1,6,architect,15,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,1,8,3,Worked with the rest of the team taking care of media tasks this morning,"Lots of social activity at meals, and a movie after dinner",9/15/15,Did not wear during mid-afternoon exercise,
9/15/15 22:48,9/15/15 22:56,0,64.75.215.58,100,478,1,9/15/15 22:56,R_3aqtk63MWlkhc2h,,,,,20.00169373,-155.5326996,anonymous,2033,5,5,5,5,5,5,7,2,2,1,5,5,5,5,2,5,5,5,5,5,3,1,3,3,3,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,4,7,1,,,9/15/15,"Hr monitors drop readings
Badges dont always record
Irritation on skin
More details in email",
9/16/15 21:06,9/16/15 21:14,0,64.75.215.58,100,457,1,9/16/15 21:14,R_b7KLv1rPwxN3N0V,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,6,5,5,5,2,7,7,3,2,5,4,6,1,1,2,5,5,5,3,2,3,4,3,1,6,architect,13,medical,13,engineer,14,scientist,13,biologist,14,commander,14,1,1,7,2,Work was well coordinated. We were very efficient in group tasks.,We had diner and lunch together. ,9/16/15,"The heart rate on the GUI is very inaccurate  (that, or I have VERY serious heath issues).

I took my badge out for running around 11 am, for a bit over half an hour.",
9/15/15 21:54,9/16/15 21:18,0,128.171.71.146,100,84247,1,9/16/15 21:18,R_9BJJili8HvVkdX7,,,,,20.00169373,-155.5326996,anonymous,2032,5,4,4,5,5,5,2,5,7,1,3,5,4,5,1,1,1,4,5,5,2,2,3,4,2,1,6,architect,15,medical,16,engineer,16,scientist,15,biologist,15,commander,16,1,1,8.04,2,"Filmed suit procedures for media, hazmat and mx-c",Dinner was the big social activity,9/16/15,"Badge stopped sending data, heart monitor is very erratic",
9/16/15 21:28,9/16/15 21:32,0,64.75.215.58,100,249,1,9/16/15 21:32,R_1zXy0N9fWyBUNSJ,,,,,20.00169373,-155.5326996,anonymous,2033,5,5,5,5,5,5,6,1,5,1,5,5,5,5,2,2,5,5,5,5,4,1,4,2,4,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,3,5,1,,,9/16/15,Hr data wouldnt record on me,
9/16/15 21:41,9/16/15 21:45,0,128.171.71.146,100,260,1,9/16/15 21:45,R_2nsqmSiqDaFdm9D,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,1,7,9,2,6,6,2,6,1,1,1,4,4,6,5,2,3,5,4,1,6,architect,14,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,1,8,3,Worked mostly on lone tasks today,Lots of socializing at dinner,9/16/15,Heart rate measurement appeared to be extremely unreliable,
9/15/15 22:45,9/16/15 21:57,0,64.75.215.58,100,83519,1,9/16/15 21:57,R_8wSLqhB1snEZoQB,,,,,19.69760132,-155.1412964,anonymous,2035,5,5,5,5,5,5,2,6,8,3,3,5,4,5,1,1,4,5,5,5,2,2,2,4,3,1,6,architect,10,medical,13,engineer,14,scientist,14,biologist,13,commander,15,1,1,6,1,We took care of a lot of tech issues today,We worked on quite a few food cultures.,9/16/15,Didnt wear it while exercising ,
9/17/15 9:45,9/17/15 9:52,0,64.75.215.58,100,418,1,9/17/15 9:52,R_3KpuUnSKrQqJZc1,,,,,20.00169373,-155.5326996,anonymous,2034,5,5,5,5,5,5,3,7,7,2,2,5,5,5,2,2,2,5,5,5,2,2,2,4,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,3,1,8,1,Solved some computer issues,Dinner together,9/16/15,"Heart rate showed, but sometimes jumped around erratically",
9/17/15 20:10,9/17/15 20:13,0,64.75.215.58,100,215,1,9/17/15 20:13,R_eX46NpQVO7mMaxL,,,,,20.00169373,-155.5326996,anonymous,2032,5,5,4,4,5,5,2,7,7,3,3,5,4,5,1,1,1,5,6,5,3,3,2,5,3,1,6,architect,16,medical,16,engineer,15,scientist,14,biologist,14,commander,16,1,1,7.76,2,Rocked out assembling the hydroponics,Drawing lessons ala me,9/17/15,Fart,
9/17/15 20:08,9/17/15 20:13,0,64.75.215.58,100,358,1,9/17/15 20:13,R_dhBIKIuCKUJCHY1,,,,,20.00169373,-155.5326996,anonymous,2033,5,5,5,5,5,5,3,3,7,1,5,5,5,5,2,2,5,5,5,5,3,1,3,3,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,6,1,,,9/17/15,Didnt wear badge because i was either exercising or connected to another heart rate monitor,
9/17/15 21:32,9/17/15 21:36,0,128.171.71.146,100,264,1,9/17/15 21:36,R_b8YSh5uBlMZxLJH,,,,,19.69760132,-155.1412964,anonymous,2035,5,5,5,5,5,5,2,7,8,3,3,5,4,5,1,1,4,5,5,5,2,2,2,3,3,1,6,architect,13,medical,13,engineer,14,scientist,14,biologist,14,commander,15,1,1,6,1,We filled the hydroponics system.,We studied drawing together.,9/17/15,"The badge went on in the afternoon, after a morning of exercise and other tasks that require heart rate monitors.",
9/17/15 21:46,9/17/15 21:51,0,128.171.71.146,100,317,1,9/17/15 21:51,R_aYoV4sMhsYKTYSF,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,1,9,8,3,4,6,5,6,1,1,1,6,6,6,2,3,2,5,3,1,6,architect,15,medical,16,engineer,15,scientist,16,biologist,16,commander,16,1,1,8,2,Most of my work today was assisting Shey in various kitchen tasks,"Lots of social activity at dinner, and a drawing lesson from Tristan",9/17/15,Heart rate measurement appears to be unreliable ,
9/17/15 22:08,9/17/15 22:10,0,64.75.215.58,100,138,1,9/17/15 22:10,R_dhXLCGYUEDiVcfb,,,,,20.00169373,-155.5326996,anonymous,2034,5,5,5,5,5,5,3,7,7,2,2,5,5,5,2,2,2,5,5,5,2,2,2,3,2,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,7.5,2,Solved some computer issues,Drawing together,9/17/15,,
9/17/15 22:04,9/17/15 22:12,0,64.75.215.58,100,504,1,9/17/15 22:12,R_0JI5w5Uy55Vv20l,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,5,5,5,5,2,8,8,2,3,5,4,6,1,1,2,5,4,5,3,2,3,5,4,1,6,architect,15,medical,14,engineer,13,scientist,13,biologist,15,commander,14,1,1,7,2,Nothing special.... just getting things done efficiency together,We had dinner and a drawing lesson together,9/17/15,,
9/18/15 20:05,9/18/15 20:08,0,64.75.215.58,100,223,1,9/18/15 20:08,R_6yEZcJNyqnnSumF,,,,,20.00169373,-155.5326996,anonymous,2034,5,5,5,5,5,5,4,6,6,4,4,5,5,5,4,2,2,5,5,5,3,3,2,3,2,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,7.5,3,Took gps waypoints together,Dinner,9/18/15,,
9/18/15 20:06,9/18/15 20:10,0,64.75.215.58,100,235,1,9/18/15 20:10,R_8BsJszFHK7vtDDv,,,,,20.00169373,-155.5326996,anonymous,2035,5,5,5,5,5,5,2,7,8,4,4,5,5,5,3,3,5,5,5,5,3,3,3,3,4,1,6,architect,12,medical,13,engineer,13,scientist,13,biologist,14,commander,15,2,1,8,3,We got an eva in and out in time and in good order.,We prepared a birthday celebration for a crew member. Positive,9/18/15,Badges all stopped working midday due to a driver error.,
9/18/15 20:28,9/18/15 20:34,0,128.171.71.146,100,419,1,9/18/15 20:34,R_3OXRE9MFimYzKnz,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,3,8,7,6,5,6,6,5,5,5,4,5,5,6,4,5,4,5,5,3,6,architect,16,medical,16,engineer,16,scientist,16,biologist,16,commander,16,2,3,7,3,"Was part a a long 3-person EVA, which included deploying an experiment and a long traverse and survey",Social activity at dinner.  Today is Tristan's birthday!,9/18/15,"USB driver for the base station crashed, and attempts to reinstall the driver failed",
9/18/15 21:22,9/18/15 21:26,0,128.171.71.146,100,192,1,9/18/15 21:26,R_e3T94tfU3LX99EV,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,2,4,5,1,5,5,5,5,4,2,4,4,5,5,3,1,3,3,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,14,1,2,4.5,1,,,9/17/15,"Email sent about base station
I worked out from 1100 to 1300",
9/18/15 21:44,9/18/15 21:49,0,128.171.71.146,100,271,1,9/18/15 21:49,R_cO3pb3Ujgsp6I9n,,,,,19.69760132,-155.1412964,anonymous,2032,5,5,4,5,5,5,2,6,7,3,4,5,4,5,1,1,1,5,5,6,3,2,3,4,3,1,6,architect,16,medical,16,engineer,14,scientist,15,biologist,14,commander,16,1,1,8,2,I worked habcom and made cookies with everyone ,I got a free haircut and look goofy. Huzzah!,9/18/15,"Badges worked for most of the day, getting better",
9/18/15 23:28,9/18/15 23:32,0,64.75.215.58,100,251,1,9/18/15 23:32,R_9GjJDvp4CpvHnkF,,,,,20.00169373,-155.5326996,anonymous,2031,5,5,6,5,5,5,3,7,7,5,4,6,4,5,4,1,6,5,6,6,3,3,3,4,3,1,6,architect,13,medical,14,engineer,13,scientist,14,biologist,15,commander,13,2,1,7,3,Successful EVA,Tristan's birthday,9/18/15,Not working,
9/19/15 20:56,9/19/15 21:01,0,64.75.215.58,100,289,1,9/19/15 21:01,R_9vpZVPWrgI3i6rj,,,,,20.00169373,-155.5326996,anonymous,2032,5,5,4,5,5,5,2,6,9,2,2,5,3,5,1,1,1,4,5,5,3,3,2,4,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,16,1,1,8,2,Made brownies with Carmel ,We all had a nice lazy day together ,9/19/15,Badge worked fine today,
9/19/15 20:58,9/19/15 21:06,0,128.171.71.146,100,464,1,9/19/15 21:06,R_1zA8wWwA0qVnDtr,,,,,19.69760132,-155.1412964,anonymous,2033,5,5,5,5,5,5,1,1,7,1,3,4,4,5,2,3,5,5,5,5,2,1,2,3,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,1,5,1,,,9/18/15,Took off to exercise around 1800-1830 ish,
9/19/15 21:07,9/19/15 21:12,0,128.171.71.146,100,332,1,9/19/15 21:12,R_7ZXXSTYsbwcBcUZ,,,,,19.69760132,-155.1412964,anonymous,2036,6,6,6,5,5,5,1,8,9,2,5,6,5,6,1,1,1,5,4,6,4,2,2,5,3,1,6,architect,16,medical,14,engineer,16,scientist,16,biologist,16,commander,16,1,1,6,3,Lots of lone tasks today,Some social time after the resupply delivery arrived,9/19/15,Took badge off mid-afternoon for workout and ANSIBLE.  Heart rate data still unreliable.,
